tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year,wl,ll,rnd,_yr,Tournament,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,pin_prob_w,pin_prob_l,b365_prob_w,max_prob_w,avg_prob_w,odds_consensus_w,pin_log_odds,b365_log_odds
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,8.0,S424,,,Fabrice Santoro,R,178.0,FRA,31.628,58.0,692.0,F316,7.0,,Juan Carlos Ferrero,R,183.0,ESP,24.452,7.0,2365.0,3-2 RET,3,R64,37.0,0.0,0.0,31.0,12.0,9.0,10.0,3.0,3.0,3.0,1.0,1.0,16.0,9.0,6.0,5.0,2.0,3.0,3.0,2004,santoro,ferrero,R1,2004,Toronto TMS,3.4,1.3,3.4,1.357,,,,,,,0.2852638217363885,0.7147361782636115,0.2765957446808511,,,,0.9184990507693835,0.9614111671546247
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,9.0,H390,,,Luis Horna,R,180.0,PER,23.863,41.0,816.0,C524,3.0,,Guillermo Coria,R,175.0,ARG,22.533,3.0,3355.0,5-1 RET,3,R64,31.0,3.0,0.0,19.0,12.0,9.0,5.0,3.0,0.0,0.0,0.0,3.0,14.0,7.0,3.0,2.0,3.0,1.0,3.0,2004,horna,coria,R1,2004,Toronto TMS,5.0,1.143,7.1,1.125,,,,,,,0.13677811550151978,0.8632218844984803,0.1860654403385968,,,,1.8423117483908862,1.4757815276214268
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,10.0,N291,,WC,Frederic Niemeyer,R,191.0,CAN,28.255,231.0,157.0,S677,,,David Sanchez,R,183.0,ESP,26.267,54.0,701.0,6-1 6-4,3,R64,55.0,9.0,1.0,45.0,30.0,28.0,9.0,9.0,1.0,1.0,0.0,3.0,49.0,28.0,19.0,9.0,8.0,0.0,3.0,2004,niemeyer,sanchez,R1,2004,Toronto TMS,2.0,1.727,2.06,1.794,,,,,,,0.4654903995848469,0.534509600415153,0.4633753689294338,,,,0.13825821916488532,0.14676138139540376
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,11.0,A511,,,Igor Andreev,R,185.0,RUS,21.035,57.0,694.0,S545,,,Sargis Sargsian,R,180.0,ARM,31.146,55.0,700.0,7-5 6-7(1) 6-2,3,R64,149.0,9.0,10.0,119.0,61.0,43.0,30.0,16.0,7.0,9.0,2.0,4.0,113.0,78.0,53.0,16.0,16.0,7.0,12.0,2004,andreev,sargsian,R1,2004,Toronto TMS,1.533,2.375,1.671,2.29,,,,,,,0.5781368341327947,0.42186316586720524,0.607727737973388,,,,-0.31512956795289165,-0.4377708375969275
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,12.0,J129,,LL,Thomas Johansson,R,180.0,SWE,29.342,99.0,410.0,M655,13.0,,Nicolas Massu,R,183.0,CHI,24.794,13.0,1583.0,6-4 6-4,3,R64,87.0,12.0,2.0,60.0,40.0,31.0,9.0,10.0,1.0,2.0,2.0,1.0,62.0,35.0,24.0,14.0,10.0,3.0,6.0,2004,johansson,massu,R1,2004,Toronto TMS,1.5,2.5,1.541,2.65,,,,,,,0.6323073252207111,0.36769267477928896,0.625,,,,-0.5421280836601521,-0.5108256237659907
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,13.0,C400,,,Gregory Carraz,R,191.0,FRA,29.298,73.0,569.0,G379,12.0,,Sebastien Grosjean,R,175.0,FRA,26.16,12.0,1675.0,6-2 7-6(3),3,R64,91.0,8.0,6.0,77.0,48.0,36.0,15.0,10.0,6.0,7.0,7.0,3.0,64.0,32.0,24.0,13.0,10.0,3.0,6.0,2004,carraz,grosjean,R1,2004,Toronto TMS,4.5,1.167,4.35,1.25,,,,,,,0.22321428571428575,0.7767857142857143,0.20592906299629435,,,,1.247032293786383,1.349641043471855
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,14.0,J194,,,Joachim Johansson,R,198.0,SWE,22.07,33.0,907.0,L428,,Q,Michael Llodra,L,191.0,FRA,24.189,56.0,696.0,1-6 7-6(4) 6-1,3,R64,101.0,6.0,5.0,79.0,52.0,41.0,12.0,12.0,6.0,8.0,13.0,2.0,88.0,52.0,41.0,18.0,14.0,3.0,6.0,2004,johansson,llodra,R1,2004,Toronto TMS,1.533,2.375,1.633,2.38,,,,,,,0.5930725143284327,0.40692748567156745,0.607727737973388,,,,-0.3766816736950553,-0.4377708375969275
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,15.0,S681,,LL,Cyril Saulnier,R,183.0,FRA,28.945,70.0,576.0,N210,,WC,Daniel Nestor,L,191.0,CAN,31.89,542.0,35.0,6-3 6-4,3,R64,70.0,9.0,1.0,66.0,42.0,29.0,16.0,10.0,7.0,8.0,5.0,2.0,53.0,34.0,24.0,8.0,9.0,2.0,5.0,2004,saulnier,nestor,R1,2004,Toronto TMS,1.167,4.5,1.227,4.7,,,,,,,0.7929812721444237,0.20701872785557618,0.7940709370037058,,,,-1.3429903429872385,-1.349641043471855
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,1.0,F324,1.0,,Roger Federer,R,185.0,SUI,22.965,1.0,5665.0,A226,,,Hicham Arazi,L,175.0,MAR,30.768,36.0,878.0,6-3 7-5,3,R64,88.0,12.0,5.0,68.0,40.0,31.0,17.0,11.0,1.0,1.0,4.0,2.0,70.0,40.0,27.0,16.0,10.0,4.0,6.0,2004,federer,arazi,R1,2004,Toronto TMS,1.063,8.0,1.063,13.0,,,,,,,0.9244115764772809,0.07558842352271919,0.8827099194527198,,,,-2.503854258101726,-2.0183464423200252
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,17.0,G415,,,Fernando Gonzalez,R,183.0,CHI,23.992,19.0,1215.0,S636,8.0,,Rainer Schuettler,R,180.0,GER,28.252,8.0,2200.0,3-6 6-4 6-3,3,R64,114.0,11.0,2.0,82.0,49.0,37.0,20.0,14.0,3.0,5.0,0.0,0.0,102.0,70.0,45.0,17.0,14.0,6.0,9.0,2004,gonzalez,schuettler,R1,2004,Toronto TMS,1.8,1.909,1.741,2.15,,,,,,,0.5525571832433821,0.4474428167566178,0.5146939875977352,,,,-0.2110081813535193,-0.05879287984149159
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,29.0,C514,16.0,,Juan Ignacio Chela,R,191.0,ARG,24.906,17.0,1285.0,M680,,,Xavier Malisse,R,185.0,BEL,24.019,37.0,845.0,6-3 5-7 6-3,3,R64,117.0,1.0,0.0,90.0,61.0,39.0,16.0,15.0,6.0,10.0,4.0,6.0,96.0,47.0,34.0,19.0,15.0,3.0,9.0,2004,chela,malisse,R1,2004,Toronto TMS,2.2,1.615,2.13,1.752,,,,,,,0.45131375579598143,0.5486862442040186,0.4233289646133682,,,,0.19536398720713394,0.30912240368965044
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,28.0,R583,,Q,Todd Reid,R,180.0,AUS,20.145,127.0,331.0,G374,11.0,,Gaston Gaudio,R,175.0,ARG,25.629,9.0,1995.0,7-6(2) 5-7 6-3,3,R64,112.0,6.0,2.0,110.0,82.0,59.0,14.0,16.0,9.0,12.0,7.0,4.0,102.0,76.0,53.0,11.0,17.0,1.0,5.0,2004,reid,gaudio,R1,2004,Toronto TMS,2.25,1.571,2.44,1.61,,,,,,,0.39753086419753086,0.6024691358024691,0.41114891389688557,,,,0.41576386030873885,0.35921785694284475
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,27.0,H442,,Q,Jan Hernych,R,188.0,CZE,25.054,109.0,384.0,L439,,,Irakli Labadze,L,188.0,GEO,23.129,43.0,805.0,6-1 6-4,3,R64,58.0,0.0,2.0,60.0,42.0,29.0,10.0,9.0,7.0,8.0,2.0,4.0,49.0,35.0,22.0,2.0,8.0,0.0,4.0,2004,hernych,labadze,R1,2004,Toronto TMS,,,1.667,2.3,,,,,,,0.5797832114948324,0.42021678850516775,,,,,-0.321883519166447,
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,26.0,K293,,,Gustavo Kuerten,R,191.0,BRA,27.874,23.0,1130.0,G569,,,Robby Ginepri,R,183.0,USA,21.802,40.0,820.0,6-1 6-4,3,R64,60.0,12.0,2.0,48.0,27.0,23.0,12.0,8.0,1.0,1.0,3.0,2.0,61.0,31.0,21.0,13.0,9.0,3.0,7.0,2004,kuerten,ginepri,R1,2004,Toronto TMS,2.1,1.667,2.41,1.621,,,,,,,0.4021334656412801,0.5978665343587201,0.44252720998141765,,,,0.39658350474902465,0.23091174096072042
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,25.0,H336,5.0,,Tim Henman,R,185.0,GBR,29.886,5.0,2505.0,Z073,,,Mariano Zabaleta,R,183.0,ARG,26.407,39.0,835.0,6-4 6-1,3,R64,75.0,2.0,3.0,59.0,32.0,21.0,15.0,9.0,3.0,5.0,1.0,4.0,48.0,30.0,17.0,6.0,8.0,6.0,11.0,2004,henman,zabaleta,R1,2004,Toronto TMS,1.286,3.5,1.328,3.6,,,,,,,0.7305194805194805,0.2694805194805195,0.7312996239030507,,,,-0.9972597944078222,-1.0012263426799404
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,24.0,M605,4.0,,Carlos Moya,R,191.0,ESP,27.912,4.0,2555.0,V306,,,Fernando Verdasco,L,188.0,ESP,20.695,32.0,921.0,6-7(9) 6-3 6-4,3,R64,151.0,5.0,2.0,122.0,72.0,48.0,27.0,16.0,7.0,10.0,3.0,6.0,104.0,69.0,43.0,18.0,15.0,7.0,12.0,2004,moya,verdasco,R1,2004,Toronto TMS,1.333,3.25,1.282,4.0,,,,,,,0.7572889057175313,0.24271109428246876,0.7091424830896792,,,,-1.1378730026214123,-0.8912229551450745
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,30.0,R419,,,Tommy Robredo,R,180.0,ESP,22.237,27.0,1080.0,L311,,Q,Hyung-Taik Lee,R,180.0,KOR,28.561,78.0,508.0,7-6(3) 6-1,3,R64,89.0,3.0,2.0,69.0,43.0,35.0,12.0,9.0,2.0,2.0,0.0,2.0,64.0,39.0,23.0,16.0,10.0,4.0,7.0,2004,robredo,lee,R1,2004,Toronto TMS,1.571,2.25,1.667,2.3,,,,,,,0.5797832114948324,0.42021678850516775,0.5888510861031143,,,,-0.321883519166447,-0.3592178569428447
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,22.0,F401,,,David Ferrer,R,175.0,ESP,22.316,42.0,809.0,L334,,WC,Simon Larose,R,191.0,CAN,26.078,193.0,195.0,7-5 6-2,3,R64,82.0,1.0,1.0,54.0,38.0,26.0,7.0,10.0,0.0,3.0,2.0,3.0,74.0,42.0,26.0,10.0,10.0,7.0,13.0,2004,ferrer,larose,R1,2004,Toronto TMS,1.533,2.375,1.654,2.33,,,,,,,0.5848393574297189,0.4151606425702811,0.607727737973388,,,,-0.3426716709761098,-0.4377708375969275
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,21.0,K316,,,Nicolas Kiefer,R,183.0,GER,27.058,25.0,1100.0,S741,15.0,,Marat Safin,R,193.0,RUS,24.496,14.0,1425.0,6-7(3) 6-4 7-6(2),3,R64,163.0,14.0,4.0,94.0,57.0,48.0,21.0,17.0,1.0,3.0,20.0,2.0,116.0,56.0,42.0,33.0,17.0,6.0,9.0,2004,kiefer,safin,R1,2004,Toronto TMS,2.1,1.667,2.16,1.735,,,,,,,0.44544287548138634,0.5545571245186136,0.44252720998141765,,,,0.21910080829725118,0.23091174096072042
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,20.0,A092,10.0,,Andre Agassi,R,180.0,USA,34.242,11.0,1945.0,H355,,,Tommy Haas,R,188.0,GER,26.313,66.0,625.0,4-6 6-4 6-4,3,R64,124.0,10.0,2.0,86.0,46.0,35.0,21.0,15.0,1.0,4.0,8.0,4.0,91.0,52.0,39.0,17.0,15.0,5.0,9.0,2004,agassi,haas,R1,2004,Toronto TMS,1.615,2.2,1.685,2.26,,,,,,,0.5728770595690748,0.4271229404309253,0.5766710353866317,,,,-0.2935992494798693,-0.3091224036896504
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,19.0,M762,,,Jurgen Melzer,L,183.0,AUT,23.179,61.0,672.0,H377,,,Dominik Hrbaty,R,180.0,SVK,26.557,20.0,1186.0,4-6 7-5 7-6(3),3,R64,118.0,6.0,1.0,96.0,51.0,41.0,15.0,17.0,4.0,10.0,10.0,3.0,95.0,62.0,44.0,13.0,17.0,2.0,8.0,2004,melzer,hrbaty,R1,2004,Toronto TMS,2.625,1.444,3.01,1.433,,,,,,,0.3225298221922125,0.6774701778077875,0.3548783484885721,,,,0.7421699299147495,0.5976638555729527
2004-421,Canada Masters,Hard,64.0,M,O,2004-07-26,18.0,S544,,,Vincent Spadea,R,183.0,USA,30.021,21.0,1175.0,D499,,WC,Frank Dancevic,R,185.0,CAN,19.83,225.0,165.0,6-1 6-4,3,R64,81.0,3.0,5.0,53.0,28.0,23.0,15.0,9.0,3.0,3.0,3.0,1.0,67.0,37.0,28.0,9.0,8.0,10.0,13.0,2004,spadea,dancevic,R1,2004,Toronto TMS,1.3,3.4,1.333,3.55,,,,,,,0.727012082736023,0.2729879172639771,0.7234042553191489,,,,-0.9795155622907528,-0.9614111671546246
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,46.0,SA49,,,Robin Soderling,R,193.0,SWE,19.967,47.0,780.0,H390,,,Luis Horna,R,180.0,PER,23.882,39.0,816.0,6-2 6-3,3,R32,59.0,7.0,2.0,52.0,29.0,26.0,13.0,9.0,1.0,1.0,7.0,6.0,53.0,39.0,26.0,3.0,8.0,3.0,6.0,2004,soderling,horna,R2,2004,Western & Southern Financial Group Masters,1.571,2.25,1.599,2.47,,,,,,,0.6070287539936102,0.3929712460063897,0.5888510861031143,,,,-0.4348397167880688,-0.3592178569428447
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,45.0,H355,,WC,Tommy Haas,R,188.0,GER,26.333,67.0,630.0,S545,,,Sargis Sargsian,R,180.0,ARM,31.165,59.0,685.0,6-3 6-3,3,R32,75.0,3.0,4.0,65.0,36.0,27.0,16.0,9.0,3.0,3.0,3.0,1.0,54.0,36.0,23.0,8.0,9.0,4.0,7.0,2004,haas,sargsian,R2,2004,Western & Southern Financial Group Masters,1.2,4.333,1.244,4.45,,,,,,,0.7815244116613979,0.218475588338602,0.7831194650280138,,,,-1.2745721018611613,-1.283938585963818
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,44.0,M605,4.0,,Carlos Moya,R,191.0,ESP,27.932,4.0,2510.0,L360,,,Ivan Ljubicic,R,193.0,CRO,25.374,26.0,1090.0,6-4 4-6 6-4,3,R32,118.0,8.0,1.0,93.0,57.0,44.0,20.0,15.0,5.0,7.0,23.0,2.0,86.0,51.0,45.0,14.0,15.0,4.0,7.0,2004,moya,ljubicic,R2,2004,Telecom Italia Masters Roma,1.333,3.25,1.357,3.4,,,,,,,0.7147361782636115,0.2852638217363885,0.7091424830896792,,,,-0.9184990507693837,-0.8912229551450745
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,43.0,A202,,LL,Wayne Arthurs,L,185.0,AUS,33.377,107.0,400.0,Z073,,,Mariano Zabaleta,R,183.0,ARG,26.426,40.0,815.0,6-2 7-6(6),3,R32,80.0,17.0,4.0,78.0,46.0,35.0,20.0,10.0,9.0,9.0,2.0,2.0,62.0,45.0,32.0,10.0,10.0,0.0,2.0,2004,arthurs,zabaleta,R2,2004,Western & Southern Financial Group Masters,2.375,1.533,2.75,1.5,,,,,,,0.35294117647058826,0.6470588235294118,0.3922722620266121,,,,0.6061358035703155,0.43777083759692753
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,42.0,A092,11.0,,Andre Agassi,R,180.0,USA,34.261,11.0,1890.0,J129,,,Thomas Johansson,R,180.0,SWE,29.361,65.0,638.0,6-1 3-6 6-1,3,R32,92.0,7.0,5.0,76.0,38.0,27.0,24.0,12.0,4.0,5.0,7.0,5.0,83.0,39.0,30.0,16.0,11.0,3.0,7.0,2004,agassi,johansson,R2,2004,Western & Southern Financial Group Masters,1.444,2.625,1.571,2.55,,,,,,,0.6187818490657607,0.3812181509342393,0.6451216515114279,,,,-0.4843809998968507,-0.5976638555729527
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,41.0,C514,17.0,,Juan Ignacio Chela,R,191.0,ARG,24.925,16.0,1320.0,G415,,,Fernando Gonzalez,R,183.0,CHI,24.011,23.0,1150.0,2-6 6-3 6-2,3,R32,102.0,5.0,5.0,82.0,50.0,36.0,16.0,13.0,1.0,4.0,8.0,5.0,65.0,29.0,23.0,15.0,12.0,2.0,6.0,2004,chela,gonzalez,R2,2004,Western & Southern Financial Group Masters,1.833,1.833,1.885,1.935,,,,,,,0.506544502617801,0.4934554973821989,0.5,,,,-0.026179505581771054,0.0
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,38.0,S741,14.0,,Marat Safin,R,193.0,RUS,24.515,14.0,1425.0,M805,,WC,Jeff Morrison,R,185.0,USA,25.492,91.0,445.0,6-4 6-4,3,R32,72.0,6.0,2.0,50.0,23.0,23.0,17.0,10.0,0.0,0.0,8.0,1.0,58.0,36.0,26.0,14.0,10.0,5.0,7.0,2004,safin,morrison,R2,2004,Western & Southern Financial Group Masters,1.25,3.75,1.227,4.7,,,,,,,0.7929812721444237,0.20701872785557618,0.75,,,,-1.3429903429872385,-1.0986122886681098
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,39.0,H432,10.0,,Lleyton Hewitt,R,178.0,AUS,23.436,10.0,1945.0,K293,,,Gustavo Kuerten,R,191.0,BRA,27.893,24.0,1130.0,6-3 6-4,3,R32,67.0,10.0,2.0,57.0,34.0,30.0,11.0,10.0,0.0,1.0,3.0,3.0,52.0,27.0,18.0,13.0,9.0,2.0,5.0,2004,hewitt,kuerten,R2,2004,Western & Southern Financial Group Masters,1.333,3.25,1.377,3.25,,,,,,,0.7023989626107628,0.2976010373892371,0.7091424830896792,,,,-0.8587477765951284,-0.8912229551450745
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,37.0,K336,,Q,Ivo Karlovic,R,211.0,CRO,25.426,58.0,686.0,L397,,,Feliciano Lopez,L,188.0,ESP,22.867,29.0,1035.0,7-6(9) 6-4,3,R32,84.0,19.0,2.0,66.0,42.0,37.0,17.0,11.0,0.0,0.0,12.0,4.0,84.0,48.0,40.0,16.0,11.0,5.0,6.0,2004,karlovic,lopez,R2,2004,Western & Southern Financial Group Masters,2.2,1.615,2.18,1.725,,,,,,,0.44174135723431496,0.558258642765685,0.4233289646133682,,,,0.23409782631767465,0.30912240368965044
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,36.0,R419,,,Tommy Robredo,R,180.0,ESP,22.256,27.0,1075.0,F316,7.0,,Juan Carlos Ferrero,R,183.0,ESP,24.471,7.0,2330.0,7-6(5) 4-6 6-4,3,R32,168.0,8.0,5.0,118.0,78.0,56.0,18.0,16.0,3.0,6.0,4.0,1.0,113.0,76.0,48.0,21.0,16.0,9.0,12.0,2004,robredo,ferrero,R2,2004,Western & Southern Financial Group Masters,2.2,1.615,2.24,1.694,,,,,,,0.43060498220640564,0.5693950177935942,0.4233289646133682,,,,0.27938326963708604,0.30912240368965044
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,35.0,R237,,Q,Greg Rusedski,L,193.0,GBR,30.905,96.0,438.0,G374,9.0,,Gaston Gaudio,R,175.0,ARG,25.648,9.0,1960.0,4-6 7-6(3) 6-4,3,R32,127.0,16.0,10.0,90.0,46.0,40.0,27.0,16.0,1.0,2.0,6.0,3.0,101.0,66.0,47.0,22.0,16.0,4.0,5.0,2004,rusedski,gaudio,R2,2004,Western & Southern Financial Group Masters,1.727,2.0,1.69,2.25,,,,,,,0.5710659898477157,0.4289340101522842,0.5366246310705661,,,,-0.2862016872813467,-0.1467613813954037
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,47.0,S675,15.0,,Paradorn Srichaphan,R,185.0,THA,25.136,15.0,1360.0,S572,,,Sjeng Schalken,R,193.0,NED,27.899,25.0,1100.0,6-3 6-4,3,R32,76.0,16.0,2.0,62.0,37.0,33.0,11.0,10.0,6.0,7.0,1.0,0.0,64.0,46.0,27.0,8.0,9.0,3.0,6.0,2004,srichaphan,schalken,R2,2004,Western & Southern Financial Group Masters,1.571,2.25,1.629,2.39,,,,,,,0.5946752923612839,0.4053247076387161,0.5888510861031143,,,,-0.3833270363235112,-0.3592178569428447
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,40.0,H336,5.0,,Tim Henman,R,185.0,GBR,29.906,6.0,2340.0,A226,,,Hicham Arazi,L,175.0,MAR,30.787,35.0,878.0,4-6 6-3 7-5,3,R32,131.0,3.0,2.0,108.0,68.0,51.0,21.0,16.0,7.0,8.0,1.0,1.0,99.0,64.0,46.0,16.0,15.0,1.0,3.0,2004,henman,arazi,R2,2004,Western & Southern Financial Group Masters,1.2,4.333,1.294,3.9,,,,,,,0.7508663842895648,0.24913361571043516,0.7831194650280138,,,,-1.1032383570568918,-1.283938585963818
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,48.0,R485,2.0,,Andy Roddick,R,188.0,USA,21.925,2.0,5185.0,K316,,,Nicolas Kiefer,R,183.0,GER,27.077,18.0,1250.0,6-4 6-4,3,R32,80.0,11.0,2.0,69.0,42.0,33.0,14.0,10.0,5.0,5.0,8.0,3.0,53.0,28.0,23.0,13.0,10.0,0.0,2.0,2004,roddick,kiefer,R2,2004,Western & Southern Financial Group Masters,1.167,4.5,1.241,4.5,,,,,,,0.7838355687162516,0.21616443128374851,0.7940709370037058,,,,-1.2881598905538039,-1.349641043471855
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,55.0,H355,,WC,Tommy Haas,R,188.0,GER,26.333,67.0,630.0,SA49,,,Robin Soderling,R,193.0,SWE,19.967,47.0,780.0,6-3 5-7 6-4,3,R16,107.0,9.0,4.0,92.0,52.0,39.0,24.0,16.0,1.0,3.0,3.0,3.0,78.0,54.0,40.0,11.0,15.0,0.0,3.0,2004,haas,soderling,R3,2004,Western & Southern Financial Group Masters,1.364,3.0,1.452,2.99,,,,,,,0.6731202161188654,0.3268797838811346,0.687442713107241,,,,-0.7223314709999907,-0.7881907292468392
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,50.0,R419,,,Tommy Robredo,R,180.0,ESP,22.256,27.0,1075.0,R237,,Q,Greg Rusedski,L,193.0,GBR,30.905,96.0,438.0,7-6(4) 7-6(2),3,R16,98.0,2.0,2.0,79.0,65.0,48.0,7.0,12.0,2.0,4.0,5.0,4.0,80.0,51.0,38.0,14.0,12.0,2.0,4.0,2004,robredo,rusedski,R3,2004,Western & Southern Financial Group Masters,2.0,1.727,1.962,1.893,,,,,,,0.4910505836575875,0.5089494163424125,0.4633753689294338,,,,0.03580148891598561,0.14676138139540376
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,51.0,S741,14.0,,Marat Safin,R,193.0,RUS,24.515,14.0,1425.0,K336,,Q,Ivo Karlovic,R,211.0,CRO,25.426,58.0,686.0,7-6(4) 6-7(3) 6-4,3,R16,146.0,14.0,8.0,105.0,59.0,52.0,31.0,17.0,3.0,3.0,27.0,5.0,122.0,72.0,57.0,28.0,17.0,8.0,9.0,2004,safin,karlovic,R3,2004,Western & Southern Financial Group Masters,1.333,3.25,1.355,3.42,,,,,,,0.7162303664921466,0.28376963350785334,0.7091424830896792,,,,-0.9258390967428496,-0.8912229551450745
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,52.0,H432,10.0,,Lleyton Hewitt,R,178.0,AUS,23.436,10.0,1945.0,H336,5.0,,Tim Henman,R,185.0,GBR,29.906,6.0,2340.0,6-1 6-4,3,R16,64.0,8.0,0.0,43.0,24.0,21.0,15.0,9.0,0.0,0.0,3.0,2.0,49.0,24.0,13.0,14.0,8.0,7.0,10.0,2004,hewitt,henman,R3,2004,Western & Southern Financial Group Masters,1.333,3.25,1.364,3.35,,,,,,,0.7106491302503183,0.2893508697496818,0.7091424830896792,,,,-0.8985387864157047,-0.8912229551450745
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,53.0,A092,11.0,,Andre Agassi,R,180.0,USA,34.261,11.0,1890.0,C514,17.0,,Juan Ignacio Chela,R,191.0,ARG,24.925,16.0,1320.0,6-3 6-3,3,R16,62.0,7.0,3.0,53.0,40.0,30.0,10.0,9.0,2.0,2.0,5.0,3.0,57.0,36.0,22.0,10.0,9.0,5.0,8.0,2004,agassi,chela,R3,2004,Western & Southern Financial Group Masters,1.364,3.0,1.495,2.8,,,,,,,0.6519208381839348,0.3480791618160652,0.687442713107241,,,,-0.6274932103385082,-0.7881907292468392
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,54.0,M605,4.0,,Carlos Moya,R,191.0,ESP,27.932,4.0,2510.0,A202,,LL,Wayne Arthurs,L,185.0,AUS,33.377,107.0,400.0,7-6(5) 4-6 7-6(5),3,R16,130.0,6.0,2.0,114.0,79.0,58.0,22.0,17.0,6.0,8.0,23.0,5.0,113.0,58.0,46.0,34.0,17.0,6.0,7.0,2004,moya,arthurs,R3,2004,Western & Southern Financial Group Masters,1.167,4.5,1.222,4.75,,,,,,,0.7953784326858675,0.20462156731413264,0.7940709370037058,,,,-1.3576557572971462,-1.349641043471855
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,34.0,S424,,,Fabrice Santoro,R,178.0,FRA,31.647,42.0,807.0,Y061,,,Mikhail Youzhny,R,183.0,RUS,22.105,46.0,785.0,7-5 6-3,3,R32,87.0,2.0,2.0,69.0,35.0,25.0,20.0,10.0,4.0,5.0,2.0,3.0,64.0,31.0,21.0,14.0,11.0,2.0,6.0,2004,santoro,youzhny,R2,2004,Western & Southern Financial Group Masters,2.2,1.615,2.34,1.649,,,,,,,0.41338681373777897,0.5866131862622211,0.4233289646133682,,,,0.3499818857921481,0.30912240368965044
2004-422,Cincinnati Masters,Hard,64.0,M,O,2004-08-02,56.0,R485,2.0,,Andy Roddick,R,188.0,USA,21.925,2.0,5185.0,S675,15.0,,Paradorn Srichaphan,R,185.0,THA,25.136,15.0,1360.0,6-2 6-3,3,R16,54.0,12.0,1.0,41.0,27.0,24.0,12.0,9.0,0.0,0.0,3.0,0.0,53.0,32.0,20.0,10.0,8.0,7.0,10.0,2004,roddick,srichaphan,R3,2004,Western & Southern Financial Group Masters,1.143,5.0,1.196,5.1,,,,,,,0.8100381194409148,0.18996188055908514,0.8139345596614033,,,,-1.45025788420184,-1.4757815276214268
